chunk_id,embedding_text,description_short,description_full,section_title,work_category,rate,unit_norm,qty,source_file,sheet_name,rate_per_unit_label,est_tokens
43225c9a24f4400f80585fadcd501a99,"WORK: other
ITEM: Concrete for Plinth Beam
SPEC: Providing and Laying of the R.C Concrete (Site Mix) for Column Foudations and Columns with Ratio of 1:2:4 with Cylinderical Strength of 28 Days including Formwork, Leveling, Laying of Concrete, Vibrator, Water & Curing, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
SECTION: R.C.C Concrete
UNIT: cft",Concrete for Plinth Beam,"R.C.C Concrete — Providing and Laying of the R.C Concrete (Site Mix) for Column Foudations and Columns with Ratio of 1:2:4 with Cylinderical Strength of 28 Days including Formwork, Leveling, Laying of Concrete, Vibrator, Water & Curing, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager. | Concrete for Plinth Beam",R.C.C Concrete,other,1495.0,cft,100.0,Kitchen Works.xlsx,Kitchen Works,"Rs. 1,495 per cft",109.25
aa8a2cd222e5cac9dfb45063ca1467dd,"WORK: other
ITEM: Concrete for Column upto Slab Level
SPEC: Providing and Laying of the R.C Concrete (Site Mix) for Column Foudations and Columns with Ratio of 1:2:4 with Cylinderical Strength of 28 Days including Formwork, Leveling, Laying of Concrete, Vibrator, Water & Curing, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
SECTION: R.C.C Concrete
UNIT: cft",Concrete for Column upto Slab Level,"R.C.C Concrete — Providing and Laying of the R.C Concrete (Site Mix) for Column Foudations and Columns with Ratio of 1:2:4 with Cylinderical Strength of 28 Days including Formwork, Leveling, Laying of Concrete, Vibrator, Water & Curing, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager. | Concrete for Column upto Slab Level",R.C.C Concrete,other,2080.0,cft,78.0,Kitchen Works.xlsx,Kitchen Works,"Rs. 2,080 per cft",112.0
3ea909322b54a82d2c47a9a0bf74c58b,"WORK: other
ITEM: Providing Deformed steel bars of Grade 60, conforming to ASTM A-615 (Fy = 60 ksi) of approved manufacturers including cutting, bending, placing etc.providing chairs, spacers and binding wires etc.
SECTION: Deformed Steel
UNIT: kgs","Providing Deformed steel bars of Grade 60, conforming to ASTM A-615 (Fy = 60 ksi) of approved manufacturers including cutting, bending, placing etc.providing chairs, spacers and binding wires etc.","Deformed Steel | Providing Deformed steel bars of Grade 60, conforming to ASTM A-615 (Fy = 60 ksi) of approved manufacturers including cutting, bending, placing etc.providing chairs, spacers and binding wires etc.",Deformed Steel,other,420.0,kgs,1000.0,Kitchen Works.xlsx,Kitchen Works,Rs. 420 per kgs,62.0
752f447efbcba3ed6090b981392e17b3,"WORK: other
ITEM: Providing and laying of 2""th Damp proof course over wall in 1:2:4 cement concrete using Padlo 1Kg./Cement bag water proofing chemical or approved equivalent including compacting, curing, finishing form work and its removal complete in all respect, as per drawings, Technical Provisions and or as directed by the Architect.
SECTION: Damp Proof Course (9"" Wide)
UNIT: rft","Providing and laying of 2""th Damp proof course over wall in 1:2:4 cement concrete using Padlo 1Kg./Cement bag water proofing chemical or approved equivalent including compacting, curing, finishing form work and its removal complete in all respect, as per drawings, Technical Provisions and or as directed by the Architect.","Damp Proof Course (9"" Wide) | Providing and laying of 2""th Damp proof course over wall in 1:2:4 cement concrete using Padlo 1Kg./Cement bag water proofing chemical or approved equivalent including compacting, curing, finishing form work and its removal complete in all respect, as per drawings, Technical Provisions and or as directed by the Architect.","Damp Proof Course (9"" Wide)",other,285.0,rft,160.0,Kitchen Works.xlsx,Kitchen Works,Rs. 285 per rft,96.75
cb094572995ec2a49a25b04dc06fcd72,"WORK: other
ITEM: Providing, Back Filling and Compacting of the Local Sand / Ghaso as instructed by the Engineer / Project Manager including laying in layers, compacting etc.
SECTION: Earth Filling
UNIT: cft","Providing, Back Filling and Compacting of the Local Sand / Ghaso as instructed by the Engineer / Project Manager including laying in layers, compacting etc.","Earth Filling | Providing, Back Filling and Compacting of the Local Sand / Ghaso as instructed by the Engineer / Project Manager including laying in layers, compacting etc.",Earth Filling,other,150.0,cft,1950.0,Kitchen Works.xlsx,Kitchen Works,Rs. 150 per cft,51.75
e21dd032722bb0d89bd81f433e955bf6,"WORK: other
ITEM: Providing and Laying of Plain Cement Concrete 3"" avg thick consisting of the Approved Cement (D.G / Mapple Leaf / Lucky, Best Way), Sand (Ravi), Crush (Sargodha) for the Ratio of 1:2:4 including laying of concrete, Water & Curing, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
SECTION: Plain Cement Concrete
UNIT: sft","Providing and Laying of Plain Cement Concrete 3"" avg thick consisting of the Approved Cement (D.G / Mapple Leaf / Lucky, Best Way), Sand (Ravi), Crush (Sargodha) for the Ratio of 1:2:4 including laying of concrete, Water & Curing, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.","Plain Cement Concrete | Providing and Laying of Plain Cement Concrete 3"" avg thick consisting of the Approved Cement (D.G / Mapple Leaf / Lucky, Best Way), Sand (Ravi), Crush (Sargodha) for the Ratio of 1:2:4 including laying of concrete, Water & Curing, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.",Plain Cement Concrete,other,240.0,sft,1200.0,Kitchen Works.xlsx,Kitchen Works,Rs. 240 per sft,106.0
09adf84ddd13d26907f2850cab45cbbf,"WORK: other
ITEM: Providing and Making of the Brick Wall 9"" Thick consisting of the First Class Burnt Brick with Ratio of 1:5 of approved Cement (D.G / Mapple Leaf / Lucky, Best Way) and Sand (Ravi) including cutting, wastage, hardware, labor for brick wall, Steel Bars to Tie, Mesh Jali to connect with R.C.C if needed, Leveling, Allignment, Scaffolding, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
SECTION: Brick Masorny 9"" Thick
UNIT: sft","Providing and Making of the Brick Wall 9"" Thick consisting of the First Class Burnt Brick with Ratio of 1:5 of approved Cement (D.G / Mapple Leaf / Lucky, Best Way) and Sand (Ravi) including cutting, wastage, hardware, labor for brick wall, Steel Bars to Tie, Mesh Jali to connect with R.C.C if needed, Leveling, Allignment, Scaffolding, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.","Brick Masorny 9"" Thick | Providing and Making of the Brick Wall 9"" Thick consisting of the First Class Burnt Brick with Ratio of 1:5 of approved Cement (D.G / Mapple Leaf / Lucky, Best Way) and Sand (Ravi) including cutting, wastage, hardware, labor for brick wall, Steel Bars to Tie, Mesh Jali to connect with R.C.C if needed, Leveling, Allignment, Scaffolding, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.","Brick Masorny 9"" Thick",other,515.0,sft,1252.0,Kitchen Works.xlsx,Kitchen Works,Rs. 515 per sft,133.0
9a38f65b307938a9761188a2de52b7ce,"WORK: other
ITEM: Providing and laying cement (D.G / Mapple Leaf / Lucky, Best Way) sand (Chenab) finish plaster 1/2"" - 3/4"" thick (ratio 1:5) on walls, beams, etc. including minimum 150mm wide approved MS wire mesh between RCC & Masonry joints, finished in line, level, plumb, curing, hacking / chipping of surface for bonding where required, wastage, all arrangements, etc. Complete in all respects and as per drawing, details and directions of the Architect / Engineer.
SECTION: Plaster Work
UNIT: sft","Providing and laying cement (D.G / Mapple Leaf / Lucky, Best Way) sand (Chenab) finish plaster 1/2"" - 3/4"" thick (ratio 1:5) on walls, beams, etc. including minimum 150mm wide approved MS wire mesh between RCC & Masonry joints, finished in line, level, plumb, curing, hacking / chipping of surface for bonding where required, wastage, all arrangements, etc. Complete in all respects and as per drawing, details and directions of the Architect / Engineer.","Plaster Work | Providing and laying cement (D.G / Mapple Leaf / Lucky, Best Way) sand (Chenab) finish plaster 1/2"" - 3/4"" thick (ratio 1:5) on walls, beams, etc. including minimum 150mm wide approved MS wire mesh between RCC & Masonry joints, finished in line, level, plumb, curing, hacking / chipping of surface for bonding where required, wastage, all arrangements, etc. Complete in all respects and as per drawing, details and directions of the Architect / Engineer.",Plaster Work,other,110.0,sft,3150.0,Kitchen Works.xlsx,Kitchen Works,Rs. 110 per sft,126.0
9f2e973a96fc35ea3ab9c081e3308b93,"WORK: other
ITEM: Providing and Laying of Concrete Lintels consisting of the Approved Cement (D.G / Mapple Leaf / Lucky, Best Way), Sand (Ravi), Crush & Steel (Model) for the Ratio of 1:2:4 including laying of concrete, form works, Scaffolding, Water & Curing, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
SECTION: Lintel Works
UNIT: cft","Providing and Laying of Concrete Lintels consisting of the Approved Cement (D.G / Mapple Leaf / Lucky, Best Way), Sand (Ravi), Crush & Steel (Model) for the Ratio of 1:2:4 including laying of concrete, form works, Scaffolding, Water & Curing, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.","Lintel Works | Providing and Laying of Concrete Lintels consisting of the Approved Cement (D.G / Mapple Leaf / Lucky, Best Way), Sand (Ravi), Crush & Steel (Model) for the Ratio of 1:2:4 including laying of concrete, form works, Scaffolding, Water & Curing, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.",Lintel Works,other,3235.0,cft,6.0,Kitchen Works.xlsx,Kitchen Works,"Rs. 3,235 per cft",106.75
5260e83129e8370f6cbb92bd66d8b29b,"WORK: other
ITEM: Providing and Placing of the Pre-Casted Slab complete in all respects as per the instruction of the Architect / Client / Project Manager
SECTION: Pre-Cast Slab (Izhar)
UNIT: sft",Providing and Placing of the Pre-Casted Slab complete in all respects as per the instruction of the Architect / Client / Project Manager,Pre-Cast Slab (Izhar) | Providing and Placing of the Pre-Casted Slab complete in all respects as per the instruction of the Architect / Client / Project Manager,Pre-Cast Slab (Izhar),other,790.0,sft,1260.0,Kitchen Works.xlsx,Kitchen Works,Rs. 790 per sft,48.75
e892f5ecc1743f4e2a44181b59ce0e7b,"WORK: other
ITEM: Providing and laying of 4mm thick Membrane Sheet by Roof Grip modified Torch applied Bituminous water proofing membrane with Derma Primer @0.25 Liters/ Sq. Mtr on Kitchen Slab with XPS Jumbolon Board 50mm Thick i/c spraying of clean local sand including the cost of preparing surface with 1/2"" cement sand plaster 1:3 complete in all respect as per drawings.
SECTION: Water Proofing
UNIT: sft","Providing and laying of 4mm thick Membrane Sheet by Roof Grip modified Torch applied Bituminous water proofing membrane with Derma Primer @0.25 Liters/ Sq. Mtr on Kitchen Slab with XPS Jumbolon Board 50mm Thick i/c spraying of clean local sand including the cost of preparing surface with 1/2"" cement sand plaster 1:3 complete in all respect as per drawings.","Water Proofing | Providing and laying of 4mm thick Membrane Sheet by Roof Grip modified Torch applied Bituminous water proofing membrane with Derma Primer @0.25 Liters/ Sq. Mtr on Kitchen Slab with XPS Jumbolon Board 50mm Thick i/c spraying of clean local sand including the cost of preparing surface with 1/2"" cement sand plaster 1:3 complete in all respect as per drawings.",Water Proofing,other,485.0,sft,1260.0,Kitchen Works.xlsx,Kitchen Works,Rs. 485 per sft,102.5
216e9fe723335c7fd9e05c2eb28f1fab,"WORK: other
ITEM: Providing and Laying of Plain Cement Concrete 3"" avg thick consisting of the Approved Cement (D.G / Mapple Leaf / Lucky, Best Way), Sand (Ravi), Crush (Sargodha) for the Ratio of 1:2:4 including laying of concrete, Water & Curing, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
SECTION: Plain Cement Concrete (Kitchen Slab)
UNIT: sft","Providing and Laying of Plain Cement Concrete 3"" avg thick consisting of the Approved Cement (D.G / Mapple Leaf / Lucky, Best Way), Sand (Ravi), Crush (Sargodha) for the Ratio of 1:2:4 including laying of concrete, Water & Curing, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.","Plain Cement Concrete (Kitchen Slab) | Providing and Laying of Plain Cement Concrete 3"" avg thick consisting of the Approved Cement (D.G / Mapple Leaf / Lucky, Best Way), Sand (Ravi), Crush (Sargodha) for the Ratio of 1:2:4 including laying of concrete, Water & Curing, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.",Plain Cement Concrete (Kitchen Slab),other,250.0,sft,1260.0,Kitchen Works.xlsx,Kitchen Works,Rs. 250 per sft,109.75
76b37afdfa02bd41c659bf3e8ff4636b,"WORK: other
ITEM: Floor Tile
SPEC: Providing and Fixing of porcelain tiles on already laid CC rough floor including dry bond, approved Cemented grout, spacers in required size, cutting, curing, cleaning, hacking / chipping of existing surface for bonding where necessary, wastage, all fixing accessories and arrangements, etc. Complete in all respects and as per drawing, patterns and directions of the Architect / Engineer.
(Base Rate of Porcelain Tile @ 3000/- Per Sq. Mtr)
SECTION: Tile Works
UNIT: sft",Floor Tile,"Tile Works — Providing and Fixing of porcelain tiles on already laid CC rough floor including dry bond, approved Cemented grout, spacers in required size, cutting, curing, cleaning, hacking / chipping of existing surface for bonding where necessary, wastage, all fixing accessories and arrangements, etc. Complete in all respects and as per drawing, patterns and directions of the Architect / Engineer.
(Base Rate of Porcelain Tile @ 3000/- Per Sq. Mtr) | Floor Tile",Tile Works,other,745.0,sft,1020.0,Kitchen Works.xlsx,Kitchen Works,Rs. 745 per sft,126.25
